Όνομα,Απόσταση από νοσοκομείο,Αστέρια,Ιστοσελίδα,E-Mail,Τηλέφωνο,Τηλέφωνο 2,Αριθμός Φαξ,Πόλη,Διεύθυνση,Ταχυδρομικός Κώδικας,Εναλλακτικό Τηλέφωνο,Εναλλακτικό Φαξ
ΝΟΤΟΣ,"


2 Χλμ
",2,www.notoshotel.com,info@notoshotel.gr,27210-73730,27210-73991,27210-64130,Καρδαμύλη,ΡΙΖΑ,240 22,,
ΝΤΑΒΑΡΙΝΟΣ,"


0.7 Χλμ
",1,,ntavarinosloutraki@gmail.com,27440-22233,,27440-22233,Λουτράκι,ΓΕΡΑΝΕΙΩΝ 3,203 00,,
ΝΤΑΛΑΣ,"


5 Χλμ
",2,,lempeg@otenet.gr,27550-51109,27550-51009,,Παράλιο Άστρος,ΠΑΡ.ΑΣΤΡΟΣ ΚΥΝΟΥΡΙΑΣ,220 19,2755-051109,
ΝΤΑΜΠΛ ΜΠΕΪ,,4,,simeio.el@gmail.com,6944624212,,,Ελαφόνησος,,23053,,
ΝΤΑΟΥΝΤΑΟΥΝ,"


1.2 Χλμ
",2,DOWNTOWNHOTELNAFPLIO.GR,katsigiannis.o@gmail.com,2752096235,2752023306,,Ναύπλιο,ΒΑΣ.ΟΛΓΑΣ 7,211 00,,
ΝΤΟΥΑΝΑ,"


5 Χλμ
",4,,,27210-62511,,,Καλαμάτα,ΦΑΡΩΝ 196-198,241 00,,
ΝΥΜΦΑΣΙΑ ΑΡΚΑΔΙΑ ΡΙΣΟΡΤ,,5,www.arcadia-resort.com,contact@arcadia-resort.com,27950-22330,27950-22777,27950-22845,Βυτίνα,ΘΕΣΗ ΝΥΜΦΑΣΙΑ,220 10,,
ΞΕΜΟΝΙ,,4,www.xemoni-hotel.gr,welcome@xemoni-hotel.gr,2733055283,6941423123,2733051489,Οίτυλο,,23062,,
ΞΕΝΙΑ,,4,http://nafpliapalace.gr/page/default.asp?id=4&la=1,palace@nafplionhotels.gr,27520-28981,,,Ναύπλιο,ΝΑΥΠΛΙΟΝ,211 00,,
ΞΕΝΟΔΟΧΕΙΟ ΝΤΕΒΕΣ,"


0.3 Χλμ
",2,www.deveshotel.gr,info@deveshotel.gr,27520-27223,27520-23231,27520-96420,Ναύπλιο,ΑΡΓΟΥΣ 50,211 00,,
ΞΕΝΟΔΟΧΕΙΟ ΤΟ ΠΑΡΑΘΑΛΑΣΣΙΟ ΑΛΣΟΣ,"


8 Χλμ
",4,www.thegrove.gr,info@thegrove.gr,2752092020,,27520-92024,Δρέπανο,ΔΡΕΠΑΝΟ ΝΑΥΠΛΙΟΥ,210 60,2752092020,
ΞΕΝΩΝ ΑΝΔΡΕΟΥ,"


1 Χλμ
",2,,chris7548an@yahoo.gr,27440-22280,,,Λουτράκι,ΛΕΩΦ.ΛΕΚΚΑ 30,203 00,2744-028104,
ΞΕΝΩΝΑΣ ΘΕΟΝΥΜΦΗ,"


0.5 Χλμ
",4,www.theonimfi.gr,info@theonimfi.gr,27950-29215,27950-31660,27950-29217,Δημητσάνα,ΔΗΜΗΤΣΑΝΑ ΑΡΚΑΔΙΑΣ,220 07,6932-336442,
ΞΕΝΩΝΑΣ ΚΑΖΑΚΟΥ,"


0.5 Χλμ
",4,www.xenonaskazakou.com,ilias.ka4@gmail.com,2795031660,,2795031660,Δημητσάνα,ΔΗΜΗΤΣΑΝΑ ΑΡΚΑΔΙΑΣ,220 07,+302795031660,+302795031660
ΞΕΝΩΝΑΣ ΛΕΟΝΤΑΡΙΟΥ ΑΡΚΑΔΙΑΣ,,2,,,27910-61107,27910-61109,,Λεοντάρι,ΛΕΟΝΤΑΡΙ ΑΡΚΑΔΙΑΣ,220 21,,
ΞΕΝΩΝΑΣ ΝΤΟΡΑ,"


31 Χλμ
",4,,xenonasdora@gmail.com,27570-31376,,,Κοσμάς,,220 20,2735-055232,2735-055349
ΞΕΝΩΝΑΣ ΠΑΠΑΝΙΚΟΛΑ,"


19 Χλμ
",3,www.hotelpapanikola.gr,info@hotelpapanikola.gr,2710431170,2710-431171,2710431171,Πιάνα,,221 00,2710431170,2710431171
ΞΕΝΩΝΑΣ ΡΙΤΣΟΥ,"


30 Χλμ
",3,www.malvazia.gr,malvazia@otenet.gr,27320-61160,27320-61323,27320-61722,Μονεμβασιά,ΜΟΝΕΜΒΑΣΙΑ ΛΑΚΩΝΙΑΣ,230 70,2732-061323,2732-061722
ΞΕΝΩΝΑΣ ΤΗΣ ΑΚΤΗΣ,"


1.5 Χλμ
",2,www.delaplage.gr,info@delaplage.gr,2725022401,2725022508,2725022508,Κορώνη,ΚΟΡΩΝΗ ΜΕΣΣΗΝΙΑΣ,240 04,2725022401,2725022508
ΞΕΝΩΝΑΣ ΤΣΑΡΜΠΟΥ,,4,www.xenonas-tsarbou.gr,info@xenonas-tsarbou.gr,27950-81406,,,Στεμνίτσα,ΣΤΕΜΝΙΤΣΑ ΑΡΚΑΔΙΑΣ,220 24,,
ΞΕΝΩΝΕΣ ΠΟΛΑ,"


18 Χλμ
",2,,pola.kouli@gmail.com,27210-58351,27210-58400,27210-58040,Αβία,,240 16,,
ΞΙΦΙΟΥΠΟΛΗΣ,"


4.5 Χλμ
",2,www.xifoupolis.gr,info@xifoupolis.gr,27320-66452,,27320-66440,Ξιφίας,,230 70,,
ΟΑΣΗ,"


2 Χλμ
",3,www.oasi-hotel.gr,info@oasi-hotel.gr,27350-22060,27350-22050,27350-23735,Σκάλα,ΣΚΑΛΑ ΛΑΚΩΝΙΑΣ,230 51,,
ΟΑΣΙΣ,"


5 Χλμ
",3,www.hotel-oasis.gr,info@hotel-oasis.gr,27610-72561,27610-72562,27610-72563,Καλό Νερό,ΚΑΛΟ ΝΕΡΟ ΜΕΣΣΗΝΙΑΣ,245 00,,
ΟΔΥΣΣΕΑΣ,"


0.1 Χλμ
",3,,methoni@ulysseshotel.com,+306932069668,,,Μεθώνη,ΜΕΘΩΝΗ ΜΕΣΣΗΝΙΑΣ,240 06,+306932069668,
ΟΙ ΜΠΟΕΜ,"


0.05 Χλμ
",3,,labohemehotel@gmail.com,27330-21992,27330-22595,-,Γύθειο,ΟΔΟΣ ΤΖΑΝΝΗ ΤΖΑΝΕΤΑΚΗ,232 00,6973-798888,
ΟΙΚΟΝΟΜΕΙΟΝ,,1,,hotposid@otenet.gr,27440-22326,,27440-28594,Λουτράκι,ΠΛΑΤΕΙΑ 25ΗΣ ΜΑΡΤΙΟΥ,203 00,,
ΟΙΚΟΝΟΜΟΥ,"


0.3 Χλμ
",1,,,27520-23955,,,Ναύπλιο,ΑΡΓΟΝΑΥΤΩΝ 22,211 00,,
ΟΙΤΥΛΟ,"


4 Χλμ
",4,www.hotelitilo.gr,info@hotelitilo.gr,27330-59222,2733059234,27330-59234,Οίτυλο,ΚΑΜΠΙΝΑΡΑ,230 62,21-04967300,21-04967300
ΟΛΒΙΟΣ,"


0.5 Χλμ
",4,www.olvioshotel.gr,info@olvioshotel.gr,27470-51079,,,Γκούρα,ΓΚΟΥΡΑ ΚΟΡΙΝΘΙΑΣ,200 14,,
ΟΛΕΑ ΠΕΤΡΙΝΟ ΣΠΙΤΙ,"


7 Χλμ
",4,www.oleamani.gr,info@oleamani.gr,27330-53555,6947861256,,Πύργος Διρού,,230 62,,
ΟΝΑΡ,"


7 Χλμ
",2,www.manionar.gr,info@manionar.gr,27330-29559,,,Νέο Οίτυλο,,230 62,2733-029559,
ΟΡΙΖΟΝ ΜΠΛΟΥ,,5,www.horizonblu.gr,info@horizonblu.gr,2721080099,,2721090027,Καλαμάτα,ΝΑΥΑΡΙΝΟΥ 217,241 00,,
ΟΣΤΡΙΑ,"


3.5 Χλμ
",3,www.hotel-ostria.gr,dpahno@gmail.com,27210-25751,,27210-90810,Καλαμάτα,ΝΑΥΑΡΙΝΟΥ 113,241 00,,
ΟΤΕΛ Μ,"


0.1 Χλμ
",1,www.hotelm.gr,info@hotelm.gr,27440-65931,,27440-65931,Λουτράκι,ΚΥΠΡΟΥ,223 00,,
ΟΥΡΑΝΟΔΡΟΜΙΕΣ,,3,www.uranodromies.com,info@uranodromies.com,27430-91416,,27430-91016,Μέση Συνοικία Τρικάλων,ΤΡΙΚΑΛΑ ΚΟΡΙΝΘΙΑΣ,204 00,,
ΠΑΛΑΝΤΙΕΝ ΛΕΝΑ ΜΑΡΙ,"


12 Χλμ
",4,www.lenamary.gr,lmcompta@gmail.com,27540-32166,27540-31450,27540-32100,Πετροθάλασσα,ΠΕΤΡΟΘΑΛΑΣΣΑ ΑΡΓΟΛΙΔΟΣ,210 51,,
ΠΑΛΑΤΣΟ,"


6 Χλμ
",1,www.palazzo.gr,info@palazzo.gr,27320-54111,27320-54112,27320-54113,Αρχάγγελος,ΑΡΧΑΓΓΕΛΟΣ ΛΑΚΩΝΙΑΣ,230 52,,
ΠΑΛΛΑΔΙΟΝ,"


0.5 Χλμ
",3,www.palladion-hotel.gr,info@palladion-hotel.gr,27510-22968,27510-23226,27510-20960,Άργος,ΒΑΣΙΛΙΣΣΗΣ ΣΟΦΙΑΣ 5,212 31,,
ΠΑΝ,"


1 Χλμ
",1,,hotelpan@hotmail.gr,27910-22270,,27910-22555,Μεγαλόπολη,ΠΑΠΑΝΑΣΤΑΣΙΟΥ 7,222 00,,
ΠΑΝΔΩΡΑ,"


4 Χλμ
",3,pandoramani.gr,karapak@otenet.gr,27330-52922,,2733052021,Χαριά,ΧΑΡΙΑ ΠΥΡΓΟΥ ΔΙΡΟΥ,230 63,,
ΠΑΝΔΩΡΑ 2,,3,,karapak@otenet.gr,6977233829,,,Χαριά,,230 62,,
ΠΑΝΘΕΟΝ,"


0.5 Χλμ
",3,www.pantheongythio.gr,info@pantheongythio.gr,27330-22289,27330-22166,27330-22284,Γύθειο,ΒΑΣ.ΠΑΥΛΟΥ 33,232 00,,
ΠΑΝΟΡΑΜΑ,"


7 Χλμ
",2,www.panorama-hotel-kalamata.gr,info@panorama-hotel-kalamata.gr,2721041070,,27210-41066,Κάτω Βέργα,ΒΕΡΓΑ ΚΑΛΑΜΑΤΑΣ,241 00,,
ΠΑΝΟΡΑΜΑ,"


0.4 Χλμ
",3,www.panoramahotel-monemvasia.gr,panhotel@otenet.gr,27320-61198,,27320-62098,Γέφυρα,ΓΕΦΥΡΑ ΜΟΝΕΜΒΑΣΙΑΣ,230 70,,
ΠΑΝΟΡΑΜΑ,"


5 Χλμ
",4,www.xenonas-armoutis.gr,nikosarm@gmail.com,2710-581840,,2710-581840,Πάπαρης,ΠΑΠΑΡΗΣ ΑΡΚΑΔΙΑΣ,220 07,,
ΠΑΝΟΡΑΜΑ ΡΕΖΟΡΤ,"


65 Χλμ
",3,www.panorama-resort.gr,info@panorama-resort.gr,27230-28555,27230-28556,27230-28557,Φοινικούντα,ΦΟΙΝΙΚΟΥΝΤΑ ΜΕΣΣΗΝΙΑΣ,240 06,2721114149,
ΠΑΝΟΣ,"


2 Χλμ
",3,,info@monemvasia-panos.gr,27320-61480,6974-854737,,Μονεμβασιά,,230 70,6974-854737,231-0418242
ΠΑΠΠΑΣ,"


2 Χλμ
",2,www.pappashotel.gr,info@pappashotel.gr,27420-22358,27420-23411,27420-23067,Κιάτο,ΣΙΚΥΩΝΟΣ 31ΚΑΙΣΩΤΗΡΙΟΥ ΚΡΟΚΙΔΑ,202 00,,
ΠΑΠΠΑΣ,"


3 Χλμ
",3,www.hotelpappas.gr,info@hotelpappas.gr,27440-62782,23026,27440-23940,Λουτράκι,ΠΕΖΟΥΛΙΑ - ΠΕΥΚΑΚΙ,203 00,6932-366229,2744-023940
ΠΑΡΑΔΕΙΣΙΟ ΘΕΡΕΤΡΟ,"


65 Χλμ
",4,www.Paradise-Resort.gr,info@paradise-resort.gr,27230-28600,27230-28601,27230-28602,Φοινικούντα,ΓΟΥΡΝΕΣ ΦΟΙΝΙΚΟΥΝΤΑΣ,240 06,6986610808,
ΠΑΡΑΛΙΑΚΟ,,3,www.kyparissi.com,info@kyparissi.com,27320-55055,27320-55327,27320-55033,Κυπαρίσσι,ΚΥΠΑΡΙΣΣΙ ΜΟΛΑΩΝ ΛΑΚΩΝΙΑΣ,230 68,,
ΠΑΡΑΣΚΕΥΑΣ,"


0.5 Χλμ
",3,www.hotel-paraskevas.com,welcome@hotel-paraskevas.com,27570-41398,,27570-41398,Παραλία Τυρού,ΠΑΡΑΛΙΑ ΤΥΡΟΥ,220 29,,
ΠΑΡΙΣ,"


1 Χλμ
",1,,hotellykaion@gmail.com,27910-22410,,,Μεγαλόπολη,ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ 9,222 00,,
ΠΑΡΚ,"


9 Χλμ
",4,www.hotelpark.com.gr,park.hotel@otenet.gr,27440-22270,27440-21889,27440-63405,Λουτράκι,ΚΕΝΤΡΙΚΗ ΛΕΩΦΟΡΟΣ,203 00,2744-021890,2744-063405
ΠΑΡΚ,"


0.5 Χλμ
",3,www.parknafplio.com,info@parknafplio.gr,6937232897,,27520-27045,Ναύπλιο,ΔΕΡΒΕΝΑΚΙΩΝ 1,211 00,,
ΠΑΡΝΩΝ,"


33 Χλμ
",1,,hotelparnon@gmail.com,27920-31079,27920-31245,27920-31245,Άγιος Πέτρος,,220 09,,
ΠΑΤΕΛΗΣ,"


8 Χλμ
",3,www.patelishotel.gr,info@patelishotel.gr,27570-23106,6936730204,27570-23113,Πούλιθρα,ΘΕΣΗ ΣΧΟΙΝΙΑΣ,223 00,,
ΠΑΤΙΣΤΑ,"


3 Χλμ
",1,,,27210-29525,27210-20224,,Καλαμάτα,ΑΝΑΤΟΛΙΚΗ ΠΑΡΑΛΙΑ,241 00,,
ΠΑΤΡΙΑΡΧΕΑΣ,"


0.5 Χλμ
",2,,patriarheaspan@gmail.com,27210-73366,,27210-73660,Καρδαμύλη,ΚΑΡΔΑΜΥΛΗ ΜΕΣΣΗΝΙΑΣ,240 22,2721-073366,2721-073660
ΠΑΥΛΟΣ,"


0.5 Χλμ
",4,www.hotelpaolo.gr,htlpaolo@otenet.gr,27440-66921/2,,27440-63504,Λουτράκι,ΚΟΡΙΝΘΟΥ  &  ΑΦΡΟΔΙΤΗΣ,203 00,,
ΠΑΥΛΟΣ,"


0.3 Χλμ
",2,,HotelPavlosTolo@hotmail.com,27520-59028,,27520-59028,Τολό,ΜΠΟΥΜΠΟΥΛΙΝΑΣ 4,210 56,,
ΠΕΛΑΣΓΟΣ,,3,www.pelasgoshotel.gr,info@pelasgoshotel.gr,27910-31490,6973012459,,Καρίταινα,ΑΓΙΟΣ ΠΑΝΤΕΛΕΗΜΟΝΑΣ,220 22,,
ΠΕΡΙΒΟΛΙ,"


8.5 Χλμ
",4,www.hotelperivoli.com,info@hotelperivoli.com,27520-47905,,27520-47913,Πυργιώτικα,ΠΥΡΓΙΩΤΙΚΑ ΝΑΥΠΛΙΟΥ,211 00,,
ΠΕΤΙΤ ΠΑΛΑΙ,"


2 Χλμ
",2,www.petitpalais.gr,sklirism@yahoo.com,27440-61977,,27440-61973,Λουτράκι,ΓΕΩΡΓΙΟΥ ΛΕΚΚΑ 48,203 00,,
ΠΕΤΡΑ ΚΑΙ ΦΩΣ,"


6 Χλμ
",4,www.petrakaifos.gr,hotel@petrakaifos.gr,27330-54050,210-6420390,27330-54060,Οίτυλο,ΟΙΤΥΛΟ ΛΑΚΩΝΙΑΣ,230 62,,
ΠΕΤΡΙΝΟΣ ΠΥΡΓΟΣ,,2,www.petrinos-pirgos.gr,info@petrinos-pirgos.gr,27950-82555,6977084676,,Βαλτεσινίκο,,220 14,,
ΠΕΤΡΙΤΗΣ,,4,,info@petritis.gr,27330-52600,,,Άγιος Πέτρος,ΑΓΙΟΣ ΠΕΤΡΟΣ,230 62,,
ΠΕΤΡΟΥΝΗΣ,"


0.4 Χλμ
",3,www.petrounis.gr,t.petrounis@gmail.com,27330-51151,6972-283672,27330-53131,Αρεόπολη,ΑΡΕΟΠΟΛΗ ΛΑΚΩΝΙΑΣ,230 62,,
ΠΕΥΚΑΚΙ,"


1.5 Χλμ
",3,www.pefkaki.gr,km@pefkaki.gr,2744440390,,,Λουτράκι,,203 00,6970074613,
ΠΗΓΗ ΤΑΡΛΑΜΠΑ,"


5 Χλμ
",3,WWW.PIGITARLAMBA.GR,info@pigitarlamba.gr,2743091267,,27430-91230,Μέση Συνοικία Τρικάλων,ΤΡΙΚΑΛΑ ΚΟΡΙΝΘΙΑΣ,204 00,,
ΠΙΕΡΙΔΕΣ,,3,,fotini.arg@hotmail.gr,27210-89920,6976556251,,Καρδαμύλη,ΚΑΡΔΑΜΥΛΗ ΜΕΣΣΗΝΙΑΣ,240 23,,
ΠΙΤΣΑΚΗΣ ΚΛΑΜΠ,,3,www.pitsakisclub.gr,info@pitsakisclub.gr,2752059720,,,Τολό,ΜΠΟΥΜΠΟΥΛΙΝΑΣ 8,21056,,
ΠΛΑΖΑ,,3,www.loutrakiplaza.gr,info@loutrakiplaza.gr,27440-69444,,27440-69445,Λουτράκι,ΠΛΑΤΕΙΑ 25ΗΣ ΜΑΡΤΙΟΥ 32,203 00,,
ΠΛΑΖΑ,"


4 Χλμ
",1,,hotelplaza117@gmail.com,27210-91854,27210-90568,27210-90568,Καλαμάτα,ΝΑΥΑΡΙΝΟΥ 117,241 00,,
ΠΛΑΖΑ,,1,,fotisdidaskalou@hotmail.com,27530-41395,,,Αρχαία Επίδαυρος,ΠΑΛ.ΕΠΙΔΑΥΡΟΣ,210 59,,
ΠΛΕΙΑΔΩΝ ΓΗ,,4,,info@pliadongi.gr,27430-91137,27430-91138,,Κάτω Συνοικία Τρικάλων,ΚΑΤΩ ΤΡΙΚΑΛΑ ΞΥΛΟΚΑΣΤΡΟΥ,204 00,,
ΠΛΥΤΡΑ ΜΑΡΕ,,3,,b.kountanis@gmail.com,6976994600,,,Πλύτρα,,23052,,
ΠΟΛΙΤΕΙΑ ΤΩΝ ΝΙΚΛΙΑΝΩΝ,"


19 Χλμ
",4,www.cittadeinicliani.gr,info@cittadeinicliani.gr,2733051827,6936945776,,Κοίτα,ΚΟΙΤΑΣ ΟΙΤΥΛΟΥ ΑΝΑΤΟΛΙΚΗΣ ΜΑΝΗΣ,230 71,,
ΠΟΛΥΞΕΝΙΑ,"


0.5 Χλμ
",4,www.polyxeniahotel.gr,polixen@otenet.gr,27520-97846,,27520-97847,Ναύπλιο,ΑΝΤΩΝΟΠΟΥΛΩΝ 4,211 00,,
ΠΟΛΥΧΝΗ,,3,www.polixni.com,info@polixni.com,27570-51264,,27570-51407,Πούλιθρα,ΠΟΥΛΙΘΡΑ ΑΡΚΑΔΙΑΣ,223 00,,
ΠΟΡΤΟ ΒΙΤΙΛΟ,"


7 Χλμ
",3,www.portovitilo.gr,info@portovitilo.gr,27330-59210,,27330-59210,Καραβοστάσι,ΚΑΡΑΒΟΣΤΑΣΙ ΟΙΤΥΛΟΥ ΛΑΚΩΝ,230 62,,
ΠΟΡΤΟ ΜΑΝΗ,,4,www.portomani.gr,info@portomani.gr,27330-55280,6932426960,27330-55281,Κυπάρισσος,ΚΥΠΑΡΙΣΣΟΣ,230 71,,
ΠΟΡΤΟ ΜΑΡΑΘΟΣ,,2,,giannastyl@yahoo.gr,2763061145,,2763061446,Μαραθόπολη,ΝΙΚΟΛΑΟΥ ΣΠΕΝΤΖΑ,24400,,
ΠΟΣΕΙΔΩΝ,"


0.1 Χλμ
",2,,pitsaaff@otenet.gr,27530-41211,,27530-41114,Αρχαία Επίδαυρος,ΠΑΛΑΙΑ ΕΠΙΔΑΥΡΟΣ,210 59,2753-041211,2753-041211
ΠΟΣΕΙΔΩΝ ΡΕΣΟΡΤ,"


2 Χλμ
",5,www.poseidonresort.gr,reservations@wyndhamloutrakiresort.com,27440-67938,210-3247758,27440-67950,Λουτράκι,ΜΠΟΥΤΣΙ ΛΟΥΤΡΑΚΙΟΥ,203 00,,
ΠΟΣΕΙΔΩΝΙΟΝ,"


0.3 Χλμ
",2,www.possidonionhotel.com,hotposid@otenet.gr,27440-22273,27440-23273,27440-28594,Λουτράκι,ΚΕΝΤΡΙΚΗ ΠΛΑΤΕΙΑ 11,203 00,2744-022273,2744-023273
ΠΡΑΪΜ ΙΣΘΜΟΥΣ,"


3 Χλμ
",3,www.isthmus.gr,info@isthmus.gr,27410-23454,,27410-76397,Ίσθμια,ΙΣΘΜΟΣ ΚΟΡΙΝΘΟΥ,200 10,,
ΠΡΑΜΑΤΑΡΗΣ,"


0.05 Χλμ
",2,www.pramatarishotel.gr,hotelpr@gmail.com,27320-61833,2732061282,27320-61075,Γέφυρα,ΓΕΦΥΡΑ ΜΟΝΕΜΒΑΣΙΑΣ,230 70,21-04904690,
ΠΡΙΓΚΙΠΙΣΣΑ ΚΥΝΙΣΚΑ,,4,www.princesskyniskasuites.gr,accounts@kyniskasuites.gr,27320-83410,,27320-83411,Καραβοστάσι,ΘΕΣΗ ΞΥΛΙ,230 56,,
ΠΡΟΣΕΛΗΝΟΣ,"


0.5 Χλμ
",4,www.proselinos.gr,proselinosgh@gmail.com,27950 31675,,,Δημητσάνα,ΔΗΜΗΤΣΑΝΑ,220 07,,
ΠΡΥΤΑΝΕΙΟ,,3,www.pritanio.gr,info@pritanio.gr,27310-26982,6974074340,,Πολύδροσο,,231 00,,
ΠΥΛΟΣ,"


3 Χλμ
",2,,,27230-23624,,,Γιάλοβα,ΓΙΑΛΟΒΑ ΠΥΛΟΥ ΜΕΣΣΗΝΙΑΣ,240 01,2723-081202,2723-023624
ΠΥΡΓΟΙ ΘΕΟΔΩΡΑΚΑΚΗ Ο ΓΕΡΟΛΙΜΕΝΑΣ,"


0.05 Χλμ
",4,www.gerolimenas-hotels.com,info@gerolimenas-hotels.com,27330-54204,,27330-54272,Γερολιμένας,ΓΕΡΟΛΙΜΕΝΑΣ ΛΑΚΩΝΙΑΣ,230 71,,
ΠΥΡΓΟΙ ΤΗΣ ΕΔΕΜ,,5,,pirgoiedemharouda@yahoo.com,2733051347,2733052990,,Πύργος Διρού,ΧΑΡΟΥΔΑ ΔΥΡΟΥ,230 63,,
ΠΥΡΓΟΣ ΚΑΠΕΤΑΝΑΚΟΥ,"


0.5 Χλμ
",4,www.hit360.com/pyrgoskapetanakos,pyrgoskapetanakou@gmail.com,27330-51233,,,Αρεόπολη,ΑΡΕΟΠΟΛΙΣ ΛΑΚΩΝΙΑΣ,230 62,,
ΠΥΡΓΟΣ ΜΑΥΡΟΜΙΧΑΛΗ,,4,www.pirgosmavromichali.gr,reservations@elektrahotelspa.gr,27330-51042,6973757499,,Λιμένι,ΛΙΜΕΝΙ ΑΡΕΟΠΟΛΗΣ,230 62,,
ΠΥΡΓΟΣ ΠΕΤΡΟΠΟΥΛΑΚΗ – ΓΗ ΘΕΩΝ,"


3.5 Χλμ
",4,www.pyrgospetropoulaki.com,info@pyrgospetropoulaki.com,2733-300633,6944692622,27330-22307,Γύθειο,ΡΑΧΗ ΓΥΘΕΙΟΥ,232 00,6944692622,
ΠΥΡΓΟΣ ΤΟΥ ΜΥΣΤΡΑ,"


5 Χλμ
",5,www.pyrgosmystra.com,harishomenidis@yahoo.gr,27310-20770,20870,27310-20774,Μυστράς,ΔΗΜΗΤΡΙΟΥ ΜΑΝΟΥΣΑΚΗ 3,231 00,,
ΠΥΡΓΟΣ ΤΣΙΤΣΙΡΗ,"


22 Χλμ
",3,www.tsitsiris.gr,info@tsitsiris.gr,27330-56297,27330-56296,27330-56296,Οίτυλο,ΟΙΤΥΛΟ ΛΑΚΩΝΙΑΣ(ΣΤΑΥΡΙ),230 71,21-06858960,21-06858962
ΡΕΜΒΗ,"


1 Χλμ
",3,www.remvi-stoupa.gr,info@remvi-stoupa.gr,27210-77720,27210-77364,27210-77364,Στούπα,ΣΤΟΥΠΑ ΜΕΣΣΗΝΙΑΣ,240 24,2721-024698,2721-062174
ΡΕΞ,"


0.5 Χλμ
",3,,rexhotel@otenet.gr,27520-26907,,27520-26907,Ναύπλιο,ΜΠΟΥΜΠΟΥΛΙΝΑΣ 21,211 00,,
ΡΕΞ,"


2 Χλμ
",4,www.rexhotel.gr,rex@rexhotel.gr,27210-94440,27210-22334,27210-23293,Καλαμάτα,ΑΡΙΣΤΟΜΕΝΟΥΣ 26,241 00,,
ΡΙΤΣΑΣ,"


1 Χλμ
",2,,tomritsashotel@gmail.com,27520-59418,27520-59187,27520-59187,Τολό,ΤΟΛΟ ΑΡΓΟΛΙΔΑΣ,210 56,27520-58148,
ΡΟΔΟ ΤΗΣ ΜΑΝΗΣ,"


3 Χλμ
",2,www.manisrose.gr,stoupa@manisrose.gr,27210-24607,2721077182,27210-78032,Στούπα,ΣΤΟΥΠΑ ΜΕΣΣΗΝΙΑΣ,240 24,6944-553900,2721-098244
ΡΟΖΟΣ,"


7 Χλμ
",2,www.hotelrozos.com,yrozos@hotelrozos.com,27540-51412,27540-51416,27540-51412,Πορτοχέλι,ΝΤΡΑΣΙΖΑ-ΠΟΡΤΟ ΧΕΛΙ,213 00,2754-051416,
ΡΟΚΑΜΠΕΛΛΑ ΕΛΛΗΝΙΚΟΝ ΚΑΝΤΡΙ,"


18 Χλμ
",3,www.rocabellahellinikon.com,info@rocabellahellinikon.com,27910-31700,,27910-31701,Ελληνικό,,220 22,,
ΣΑΛΕ ΕΛΑΤΗ,"


15 Χλμ
",2,www.sale-elati.gr,,27950-22900,210-3826811,27950-22906,Ελάτη,ΚΑΚΑΒΙΑ,220 10,21-03826811,21-03305127
ΣΑΝ ΣΕΤ,"


10 Χλμ
",3,www.mountsouris.gr,info@mountsouris.gr,27550-71272,27550-71290,27550-71272,Ξηροπήγαδο,,220 01,2755071272,2755071309
ΣΑΝ-ΡΑΙΖ ΣΑΡΕΛΑΣ,"


25 Χλμ
",3,www.sarelas.gr,sunrisesarelas@windowslive.com,27220-31913,,27220-31794,Πεταλίδι,ΠΕΤΑΛΙΔΙ ΜΕΣΣΗΝΙΑΣ,240 05,,
ΣΑΝΤΑ ΜΑΡΙΑ,"


12 Χλμ
",1,www.santamariahotel.gr,santamariahotel@gmail.com,27520-59525,,27520-59357,Τολό,ΤΟΛΟ ΝΑΥΠΛΙΟΥ,210 56,6909387969,
ΣΑΡΩΝΙΣ,"


0.05 Χλμ
",2,www.saronis-hotel.com,karvouniarikaterina@yahoo.gr,27530-41514,27530-41533,27530-41788,Αρχαία Επίδαυρος,ΠΑΛΑΙΑ ΕΠΙΔΑΥΡΟΣ,210 59,,
ΣΒΕΝΤΟΥΡΑ,,3,sventourahotel,,27330-53006,6975798180,,Πύργος Διρού,ΑΓΙΟΣ ΙΣΙΔΩΡΟΣ,230 63,,
ΣΕΓΚΑΣ,"


0.3 Χλμ
",2,www.hotelsegas.com,segasloutraki@yahoo.com,27440-22623,,27440-67610,Λουτράκι,ΑΓ.ΙΩΑΝΝΟΥ 8,203 00,,
ΣΕΙΡΙΟΣ,"


20 Χλμ
",2,,sirius10@otenet.gr,27230-28530,,27230-22750,Φοινικούντα,ΦΟΙΝΙΚΟΥΝΤΑ ΜΕΣΣΗΝΙΑΣ,240 06,,
ΣΕΛΕΝΗ,,3,www.selenisuites.com,info@selenisuites.com,+306945891030,+306945891030,+302795022896,Βυτίνα,ΑΓ.ΒΑΣΙΛΕΙΟΣ ΒΥΤΙΝΑΣ,220 10,+306945891030,+302795022896
ΣΕΛΗΝΗ,,2,,Sotiris.Tsagklis@gmail.com,27320-83500,27320-023225,27230-83501,Ασωπός,,230 52,6974832281,2732029155
ΣΕΜΕΛΗ,"


0.5 Χλμ
",1,www.hotelsemeli.gr,info@hotelsemeli.gr,27470-51319,27470-51195,27470-51180,Γκούρα,,200 14,,
